filepath,label
augmented_dataset\sandstorm\3064_aug.jpg,sandstorm
augmented_dataset\sandstorm\3065_aug.jpg,sandstorm
augmented_dataset\sandstorm\3066_aug.jpg,sandstorm
augmented_dataset\sandstorm\3067_aug.jpg,sandstorm
augmented_dataset\sandstorm\3068_aug.jpg,sandstorm
augmented_dataset\sandstorm\3069_aug.jpg,sandstorm
augmented_dataset\sandstorm\3070_aug.jpg,sandstorm
augmented_dataset\sandstorm\3071_aug.jpg,sandstorm
augmented_dataset\sandstorm\3072_aug.jpg,sandstorm
augmented_dataset\sandstorm\3073_aug.jpg,sandstorm
augmented_dataset\sandstorm\3074_aug.jpg,sandstorm
augmented_dataset\sandstorm\3075_aug.jpg,sandstorm
augmented_dataset\sandstorm\3076_aug.jpg,sandstorm
augmented_dataset\sandstorm\3077_aug.jpg,sandstorm
augmented_dataset\sandstorm\3078_aug.jpg,sandstorm
augmented_dataset\sandstorm\3079_aug.jpg,sandstorm
augmented_dataset\sandstorm\3080_aug.jpg,sandstorm
augmented_dataset\sandstorm\3081_aug.jpg,sandstorm
augmented_dataset\sandstorm\3082_aug.jpg,sandstorm
augmented_dataset\sandstorm\3083_aug.jpg,sandstorm
augmented_dataset\sandstorm\3084_aug.jpg,sandstorm
augmented_dataset\sandstorm\3085_aug.jpg,sandstorm
augmented_dataset\sandstorm\3086_aug.jpg,sandstorm
augmented_dataset\sandstorm\3087_aug.jpg,sandstorm
augmented_dataset\sandstorm\3088_aug.jpg,sandstorm
augmented_dataset\sandstorm\3089_aug.jpg,sandstorm
augmented_dataset\sandstorm\3090_aug.jpg,sandstorm
augmented_dataset\sandstorm\3091_aug.jpg,sandstorm
augmented_dataset\sandstorm\3092_aug.jpg,sandstorm
augmented_dataset\sandstorm\3093_aug.jpg,sandstorm
augmented_dataset\sandstorm\3094_aug.jpg,sandstorm
augmented_dataset\sandstorm\3095_aug.jpg,sandstorm
augmented_dataset\sandstorm\3096_aug.jpg,sandstorm
augmented_dataset\sandstorm\3097_aug.jpg,sandstorm
augmented_dataset\sandstorm\3098_aug.jpg,sandstorm
augmented_dataset\sandstorm\3099_aug.jpg,sandstorm
augmented_dataset\sandstorm\3100_aug.jpg,sandstorm
augmented_dataset\sandstorm\3101_aug.jpg,sandstorm
augmented_dataset\sandstorm\3102_aug.jpg,sandstorm
augmented_dataset\sandstorm\3103_aug.jpg,sandstorm
augmented_dataset\sandstorm\3104_aug.jpg,sandstorm
augmented_dataset\sandstorm\3105_aug.jpg,sandstorm
augmented_dataset\sandstorm\3106_aug.jpg,sandstorm
augmented_dataset\sandstorm\3107_aug.jpg,sandstorm
augmented_dataset\sandstorm\3108_aug.jpg,sandstorm
augmented_dataset\sandstorm\3109_aug.jpg,sandstorm
augmented_dataset\sandstorm\3110_aug.jpg,sandstorm
augmented_dataset\sandstorm\3111_aug.jpg,sandstorm
augmented_dataset\sandstorm\3112_aug.jpg,sandstorm
augmented_dataset\sandstorm\3113_aug.jpg,sandstorm
augmented_dataset\sandstorm\3114_aug.jpg,sandstorm
augmented_dataset\sandstorm\3115_aug.jpg,sandstorm
augmented_dataset\sandstorm\3116_aug.jpg,sandstorm
augmented_dataset\sandstorm\3117_aug.jpg,sandstorm
augmented_dataset\sandstorm\3118_aug.jpg,sandstorm
augmented_dataset\sandstorm\3119_aug.jpg,sandstorm
augmented_dataset\sandstorm\3120_aug.jpg,sandstorm
augmented_dataset\sandstorm\3121_aug.jpg,sandstorm
augmented_dataset\sandstorm\3122_aug.jpg,sandstorm
augmented_dataset\sandstorm\3123_aug.jpg,sandstorm
augmented_dataset\sandstorm\3124_aug.jpg,sandstorm
augmented_dataset\sandstorm\3125_aug.jpg,sandstorm
augmented_dataset\sandstorm\3126_aug.jpg,sandstorm
augmented_dataset\sandstorm\3127_aug.jpg,sandstorm
augmented_dataset\sandstorm\3128_aug.jpg,sandstorm
augmented_dataset\sandstorm\3129_aug.jpg,sandstorm
augmented_dataset\sandstorm\3130_aug.jpg,sandstorm
augmented_dataset\sandstorm\3131_aug.jpg,sandstorm
augmented_dataset\sandstorm\3132_aug.jpg,sandstorm
augmented_dataset\sandstorm\3133_aug.jpg,sandstorm
augmented_dataset\sandstorm\3134_aug.jpg,sandstorm
augmented_dataset\sandstorm\3135_aug.jpg,sandstorm
augmented_dataset\sandstorm\3136_aug.jpg,sandstorm
augmented_dataset\sandstorm\3137_aug.jpg,sandstorm
augmented_dataset\sandstorm\3138_aug.jpg,sandstorm
augmented_dataset\sandstorm\3139_aug.jpg,sandstorm
augmented_dataset\sandstorm\3140_aug.jpg,sandstorm
augmented_dataset\sandstorm\3141_aug.jpg,sandstorm
augmented_dataset\sandstorm\3142_aug.jpg,sandstorm
augmented_dataset\sandstorm\3143_aug.jpg,sandstorm
augmented_dataset\sandstorm\3144_aug.jpg,sandstorm
augmented_dataset\sandstorm\3145_aug.jpg,sandstorm
augmented_dataset\sandstorm\3146_aug.jpg,sandstorm
augmented_dataset\sandstorm\3147_aug.jpg,sandstorm
augmented_dataset\sandstorm\3148_aug.jpg,sandstorm
augmented_dataset\sandstorm\3149_aug.jpg,sandstorm
augmented_dataset\sandstorm\3150_aug.jpg,sandstorm
augmented_dataset\sandstorm\3151_aug.jpg,sandstorm
augmented_dataset\sandstorm\3152_aug.jpg,sandstorm
augmented_dataset\sandstorm\3153_aug.jpg,sandstorm
augmented_dataset\sandstorm\3154_aug.jpg,sandstorm
augmented_dataset\sandstorm\3155_aug.jpg,sandstorm
augmented_dataset\sandstorm\3156_aug.jpg,sandstorm
augmented_dataset\sandstorm\3157_aug.jpg,sandstorm
augmented_dataset\sandstorm\3158_aug.jpg,sandstorm
augmented_dataset\sandstorm\3159_aug.jpg,sandstorm
augmented_dataset\sandstorm\3160_aug.jpg,sandstorm
augmented_dataset\sandstorm\3161_aug.jpg,sandstorm
augmented_dataset\sandstorm\3162_aug.jpg,sandstorm
augmented_dataset\sandstorm\3163_aug.jpg,sandstorm
augmented_dataset\sandstorm\3164_aug.jpg,sandstorm
augmented_dataset\sandstorm\3165_aug.jpg,sandstorm
augmented_dataset\sandstorm\3166_aug.jpg,sandstorm
augmented_dataset\sandstorm\3167_aug.jpg,sandstorm
augmented_dataset\sandstorm\3168_aug.jpg,sandstorm
augmented_dataset\sandstorm\3169_aug.jpg,sandstorm
augmented_dataset\sandstorm\3170_aug.jpg,sandstorm
augmented_dataset\sandstorm\3171_aug.jpg,sandstorm
augmented_dataset\sandstorm\3172_aug.jpg,sandstorm
augmented_dataset\sandstorm\3173_aug.jpg,sandstorm
augmented_dataset\sandstorm\3174_aug.jpg,sandstorm
augmented_dataset\sandstorm\3175_aug.jpg,sandstorm
augmented_dataset\sandstorm\3176_aug.jpg,sandstorm
augmented_dataset\sandstorm\3177_aug.jpg,sandstorm
augmented_dataset\sandstorm\3178_aug.jpg,sandstorm
augmented_dataset\sandstorm\3179_aug.jpg,sandstorm
augmented_dataset\sandstorm\3180_aug.jpg,sandstorm
augmented_dataset\sandstorm\3181_aug.jpg,sandstorm
augmented_dataset\sandstorm\3182_aug.jpg,sandstorm
augmented_dataset\sandstorm\3183_aug.jpg,sandstorm
augmented_dataset\sandstorm\3184_aug.jpg,sandstorm
augmented_dataset\sandstorm\3185_aug.jpg,sandstorm
augmented_dataset\sandstorm\3186_aug.jpg,sandstorm
augmented_dataset\sandstorm\3187_aug.jpg,sandstorm
augmented_dataset\sandstorm\3188_aug.jpg,sandstorm
augmented_dataset\sandstorm\3189_aug.jpg,sandstorm
augmented_dataset\sandstorm\3190_aug.jpg,sandstorm
augmented_dataset\sandstorm\3191_aug.jpg,sandstorm
augmented_dataset\sandstorm\3192_aug.jpg,sandstorm
augmented_dataset\sandstorm\3193_aug.jpg,sandstorm
augmented_dataset\sandstorm\3194_aug.jpg,sandstorm
augmented_dataset\sandstorm\3195_aug.jpg,sandstorm
augmented_dataset\sandstorm\3196_aug.jpg,sandstorm
augmented_dataset\sandstorm\3197_aug.jpg,sandstorm
augmented_dataset\sandstorm\3198_aug.jpg,sandstorm
augmented_dataset\sandstorm\3199_aug.jpg,sandstorm
augmented_dataset\sandstorm\3200_aug.jpg,sandstorm
augmented_dataset\sandstorm\3201_aug.jpg,sandstorm
augmented_dataset\sandstorm\3202_aug.jpg,sandstorm
augmented_dataset\sandstorm\3203_aug.jpg,sandstorm
augmented_dataset\sandstorm\3204_aug.jpg,sandstorm
augmented_dataset\sandstorm\3205_aug.jpg,sandstorm
augmented_dataset\sandstorm\3206_aug.jpg,sandstorm
augmented_dataset\sandstorm\3207_aug.jpg,sandstorm
augmented_dataset\sandstorm\3208_aug.jpg,sandstorm
augmented_dataset\sandstorm\3209_aug.jpg,sandstorm
augmented_dataset\sandstorm\3210_aug.jpg,sandstorm
augmented_dataset\sandstorm\3211_aug.jpg,sandstorm
augmented_dataset\sandstorm\3212_aug.jpg,sandstorm
augmented_dataset\sandstorm\3213_aug.jpg,sandstorm
augmented_dataset\sandstorm\3214_aug.jpg,sandstorm
augmented_dataset\sandstorm\3215_aug.jpg,sandstorm
augmented_dataset\sandstorm\3216_aug.jpg,sandstorm
augmented_dataset\sandstorm\3217_aug.jpg,sandstorm
augmented_dataset\sandstorm\3218_aug.jpg,sandstorm
augmented_dataset\sandstorm\3219_aug.jpg,sandstorm
augmented_dataset\sandstorm\3220_aug.jpg,sandstorm
augmented_dataset\sandstorm\3221_aug.jpg,sandstorm
augmented_dataset\sandstorm\3222_aug.jpg,sandstorm
augmented_dataset\sandstorm\3223_aug.jpg,sandstorm
augmented_dataset\sandstorm\3224_aug.jpg,sandstorm
augmented_dataset\sandstorm\3225_aug.jpg,sandstorm
augmented_dataset\sandstorm\3226_aug.jpg,sandstorm
augmented_dataset\sandstorm\3227_aug.jpg,sandstorm
augmented_dataset\sandstorm\3228_aug.jpg,sandstorm
augmented_dataset\sandstorm\3229_aug.jpg,sandstorm
augmented_dataset\sandstorm\3230_aug.jpg,sandstorm
augmented_dataset\sandstorm\3231_aug.jpg,sandstorm
augmented_dataset\sandstorm\3232_aug.jpg,sandstorm
augmented_dataset\sandstorm\3233_aug.jpg,sandstorm
augmented_dataset\sandstorm\3234_aug.jpg,sandstorm
augmented_dataset\sandstorm\3235_aug.jpg,sandstorm
augmented_dataset\sandstorm\3236_aug.jpg,sandstorm
augmented_dataset\sandstorm\3237_aug.jpg,sandstorm
augmented_dataset\sandstorm\3238_aug.jpg,sandstorm
augmented_dataset\sandstorm\3239_aug.jpg,sandstorm
augmented_dataset\sandstorm\3240_aug.jpg,sandstorm
augmented_dataset\sandstorm\3241_aug.jpg,sandstorm
augmented_dataset\sandstorm\3242_aug.jpg,sandstorm
augmented_dataset\sandstorm\3243_aug.jpg,sandstorm
augmented_dataset\sandstorm\3244_aug.jpg,sandstorm
augmented_dataset\sandstorm\3245_aug.jpg,sandstorm
augmented_dataset\sandstorm\3246_aug.jpg,sandstorm
augmented_dataset\sandstorm\3247_aug.jpg,sandstorm
augmented_dataset\sandstorm\3248_aug.jpg,sandstorm
augmented_dataset\sandstorm\3249_aug.jpg,sandstorm
augmented_dataset\sandstorm\3250_aug.jpg,sandstorm
augmented_dataset\sandstorm\3251_aug.jpg,sandstorm
augmented_dataset\sandstorm\3252_aug.jpg,sandstorm
augmented_dataset\sandstorm\3253_aug.jpg,sandstorm
augmented_dataset\sandstorm\3254_aug.jpg,sandstorm
augmented_dataset\sandstorm\3255_aug.jpg,sandstorm
augmented_dataset\sandstorm\3256_aug.jpg,sandstorm
augmented_dataset\sandstorm\3257_aug.jpg,sandstorm
augmented_dataset\sandstorm\3258_aug.jpg,sandstorm
augmented_dataset\sandstorm\3259_aug.jpg,sandstorm
augmented_dataset\sandstorm\3260_aug.jpg,sandstorm
augmented_dataset\sandstorm\3261_aug.jpg,sandstorm
augmented_dataset\sandstorm\3262_aug.jpg,sandstorm
augmented_dataset\sandstorm\3263_aug.jpg,sandstorm
augmented_dataset\sandstorm\3264_aug.jpg,sandstorm
augmented_dataset\sandstorm\3265_aug.jpg,sandstorm
augmented_dataset\sandstorm\3266_aug.jpg,sandstorm
augmented_dataset\sandstorm\3267_aug.jpg,sandstorm
augmented_dataset\sandstorm\3268_aug.jpg,sandstorm
augmented_dataset\sandstorm\3269_aug.jpg,sandstorm
augmented_dataset\sandstorm\3270_aug.jpg,sandstorm
augmented_dataset\sandstorm\3271_aug.jpg,sandstorm
augmented_dataset\sandstorm\3272_aug.jpg,sandstorm
augmented_dataset\sandstorm\3273_aug.jpg,sandstorm
augmented_dataset\sandstorm\3274_aug.jpg,sandstorm
augmented_dataset\sandstorm\3275_aug.jpg,sandstorm
augmented_dataset\sandstorm\3276_aug.jpg,sandstorm
augmented_dataset\sandstorm\3277_aug.jpg,sandstorm
augmented_dataset\sandstorm\3278_aug.jpg,sandstorm
augmented_dataset\sandstorm\3279_aug.jpg,sandstorm
augmented_dataset\sandstorm\3280_aug.jpg,sandstorm
augmented_dataset\sandstorm\3281_aug.jpg,sandstorm
augmented_dataset\sandstorm\3282_aug.jpg,sandstorm
augmented_dataset\sandstorm\3283_aug.jpg,sandstorm
augmented_dataset\sandstorm\3284_aug.jpg,sandstorm
augmented_dataset\sandstorm\3285_aug.jpg,sandstorm
augmented_dataset\sandstorm\3286_aug.jpg,sandstorm
augmented_dataset\sandstorm\3287_aug.jpg,sandstorm
augmented_dataset\sandstorm\3288_aug.jpg,sandstorm
augmented_dataset\sandstorm\3289_aug.jpg,sandstorm
augmented_dataset\sandstorm\3290_aug.jpg,sandstorm
augmented_dataset\sandstorm\3291_aug.jpg,sandstorm
augmented_dataset\sandstorm\3292_aug.jpg,sandstorm
augmented_dataset\sandstorm\3293_aug.jpg,sandstorm
augmented_dataset\sandstorm\3294_aug.jpg,sandstorm
augmented_dataset\sandstorm\3295_aug.jpg,sandstorm
augmented_dataset\sandstorm\3296_aug.jpg,sandstorm
augmented_dataset\sandstorm\3297_aug.jpg,sandstorm
augmented_dataset\sandstorm\3298_aug.jpg,sandstorm
augmented_dataset\sandstorm\3299_aug.jpg,sandstorm
augmented_dataset\sandstorm\3300_aug.jpg,sandstorm
augmented_dataset\sandstorm\3301_aug.jpg,sandstorm
augmented_dataset\sandstorm\3302_aug.jpg,sandstorm
augmented_dataset\sandstorm\3303_aug.jpg,sandstorm
augmented_dataset\sandstorm\3304_aug.jpg,sandstorm
augmented_dataset\sandstorm\3305_aug.jpg,sandstorm
augmented_dataset\sandstorm\3306_aug.jpg,sandstorm
augmented_dataset\sandstorm\3307_aug.jpg,sandstorm
augmented_dataset\sandstorm\3308_aug.jpg,sandstorm
augmented_dataset\sandstorm\3309_aug.jpg,sandstorm
augmented_dataset\sandstorm\3310_aug.jpg,sandstorm
augmented_dataset\sandstorm\3311_aug.jpg,sandstorm
augmented_dataset\sandstorm\3312_aug.jpg,sandstorm
augmented_dataset\sandstorm\3313_aug.jpg,sandstorm
augmented_dataset\sandstorm\3314_aug.jpg,sandstorm
augmented_dataset\sandstorm\3315_aug.jpg,sandstorm
augmented_dataset\sandstorm\3316_aug.jpg,sandstorm
augmented_dataset\sandstorm\3317_aug.jpg,sandstorm
augmented_dataset\sandstorm\3318_aug.jpg,sandstorm
augmented_dataset\sandstorm\3319_aug.jpg,sandstorm
augmented_dataset\sandstorm\3320_aug.jpg,sandstorm
augmented_dataset\sandstorm\3321_aug.jpg,sandstorm
augmented_dataset\sandstorm\3322_aug.jpg,sandstorm
augmented_dataset\sandstorm\3323_aug.jpg,sandstorm
augmented_dataset\sandstorm\3324_aug.jpg,sandstorm
augmented_dataset\sandstorm\3325_aug.jpg,sandstorm
augmented_dataset\sandstorm\3326_aug.jpg,sandstorm
augmented_dataset\sandstorm\3327_aug.jpg,sandstorm
augmented_dataset\sandstorm\3328_aug.jpg,sandstorm
augmented_dataset\sandstorm\3329_aug.jpg,sandstorm
augmented_dataset\sandstorm\3330_aug.jpg,sandstorm
augmented_dataset\sandstorm\3331_aug.jpg,sandstorm
augmented_dataset\sandstorm\3332_aug.jpg,sandstorm
augmented_dataset\sandstorm\3333_aug.jpg,sandstorm
augmented_dataset\sandstorm\3334_aug.jpg,sandstorm
augmented_dataset\sandstorm\3335_aug.jpg,sandstorm
augmented_dataset\sandstorm\3336_aug.jpg,sandstorm
augmented_dataset\sandstorm\3337_aug.jpg,sandstorm
augmented_dataset\sandstorm\3338_aug.jpg,sandstorm
augmented_dataset\sandstorm\3339_aug.jpg,sandstorm
augmented_dataset\sandstorm\3340_aug.jpg,sandstorm
augmented_dataset\sandstorm\3341_aug.jpg,sandstorm
augmented_dataset\sandstorm\3342_aug.jpg,sandstorm
augmented_dataset\sandstorm\3343_aug.jpg,sandstorm
augmented_dataset\sandstorm\3344_aug.jpg,sandstorm
augmented_dataset\sandstorm\3345_aug.jpg,sandstorm
augmented_dataset\sandstorm\3346_aug.jpg,sandstorm
augmented_dataset\sandstorm\3347_aug.jpg,sandstorm
augmented_dataset\sandstorm\3348_aug.jpg,sandstorm
augmented_dataset\sandstorm\3349_aug.jpg,sandstorm
augmented_dataset\sandstorm\3350_aug.jpg,sandstorm
augmented_dataset\sandstorm\3351_aug.jpg,sandstorm
augmented_dataset\sandstorm\3352_aug.jpg,sandstorm
augmented_dataset\sandstorm\3353_aug.jpg,sandstorm
augmented_dataset\sandstorm\3354_aug.jpg,sandstorm
augmented_dataset\sandstorm\3355_aug.jpg,sandstorm
augmented_dataset\sandstorm\3356_aug.jpg,sandstorm
augmented_dataset\sandstorm\3357_aug.jpg,sandstorm
augmented_dataset\sandstorm\3358_aug.jpg,sandstorm
augmented_dataset\sandstorm\3359_aug.jpg,sandstorm
augmented_dataset\sandstorm\3360_aug.jpg,sandstorm
augmented_dataset\sandstorm\3361_aug.jpg,sandstorm
augmented_dataset\sandstorm\3362_aug.jpg,sandstorm
augmented_dataset\sandstorm\3363_aug.jpg,sandstorm
augmented_dataset\sandstorm\3364_aug.jpg,sandstorm
augmented_dataset\sandstorm\3365_aug.jpg,sandstorm
augmented_dataset\sandstorm\3366_aug.jpg,sandstorm
augmented_dataset\sandstorm\3367_aug.jpg,sandstorm
augmented_dataset\sandstorm\3368_aug.jpg,sandstorm
augmented_dataset\sandstorm\3369_aug.jpg,sandstorm
augmented_dataset\sandstorm\3370_aug.jpg,sandstorm
augmented_dataset\sandstorm\3371_aug.jpg,sandstorm
augmented_dataset\sandstorm\3372_aug.jpg,sandstorm
augmented_dataset\sandstorm\3373_aug.jpg,sandstorm
augmented_dataset\sandstorm\3374_aug.jpg,sandstorm
augmented_dataset\sandstorm\3375_aug.jpg,sandstorm
augmented_dataset\sandstorm\3376_aug.jpg,sandstorm
augmented_dataset\sandstorm\3377_aug.jpg,sandstorm
augmented_dataset\sandstorm\3378_aug.jpg,sandstorm
augmented_dataset\sandstorm\3379_aug.jpg,sandstorm
augmented_dataset\sandstorm\3380_aug.jpg,sandstorm
augmented_dataset\sandstorm\3381_aug.jpg,sandstorm
augmented_dataset\sandstorm\3382_aug.jpg,sandstorm
augmented_dataset\sandstorm\3383_aug.jpg,sandstorm
augmented_dataset\sandstorm\3384_aug.jpg,sandstorm
augmented_dataset\sandstorm\3385_aug.jpg,sandstorm
augmented_dataset\sandstorm\3386_aug.jpg,sandstorm
augmented_dataset\sandstorm\3387_aug.jpg,sandstorm
augmented_dataset\sandstorm\3388_aug.jpg,sandstorm
augmented_dataset\sandstorm\3389_aug.jpg,sandstorm
augmented_dataset\sandstorm\3390_aug.jpg,sandstorm
augmented_dataset\sandstorm\3391_aug.jpg,sandstorm
augmented_dataset\sandstorm\3392_aug.jpg,sandstorm
augmented_dataset\sandstorm\3393_aug.jpg,sandstorm
augmented_dataset\sandstorm\3394_aug.jpg,sandstorm
augmented_dataset\sandstorm\3395_aug.jpg,sandstorm
augmented_dataset\sandstorm\3396_aug.jpg,sandstorm
augmented_dataset\sandstorm\3397_aug.jpg,sandstorm
augmented_dataset\sandstorm\3398_aug.jpg,sandstorm
augmented_dataset\sandstorm\3399_aug.jpg,sandstorm
augmented_dataset\sandstorm\3400_aug.jpg,sandstorm
augmented_dataset\sandstorm\3401_aug.jpg,sandstorm
augmented_dataset\sandstorm\3402_aug.jpg,sandstorm
augmented_dataset\sandstorm\3403_aug.jpg,sandstorm
augmented_dataset\sandstorm\3404_aug.jpg,sandstorm
augmented_dataset\sandstorm\3405_aug.jpg,sandstorm
augmented_dataset\sandstorm\3406_aug.jpg,sandstorm
augmented_dataset\sandstorm\3407_aug.jpg,sandstorm
augmented_dataset\sandstorm\3408_aug.jpg,sandstorm
augmented_dataset\sandstorm\3409_aug.jpg,sandstorm
augmented_dataset\sandstorm\3410_aug.jpg,sandstorm
augmented_dataset\sandstorm\3411_aug.jpg,sandstorm
augmented_dataset\sandstorm\3412_aug.jpg,sandstorm
augmented_dataset\sandstorm\3413_aug.jpg,sandstorm
augmented_dataset\sandstorm\3414_aug.jpg,sandstorm
augmented_dataset\sandstorm\3415_aug.jpg,sandstorm
augmented_dataset\sandstorm\3416_aug.jpg,sandstorm
augmented_dataset\sandstorm\3417_aug.jpg,sandstorm
augmented_dataset\sandstorm\3418_aug.jpg,sandstorm
augmented_dataset\sandstorm\3419_aug.jpg,sandstorm
augmented_dataset\sandstorm\3420_aug.jpg,sandstorm
augmented_dataset\sandstorm\3421_aug.jpg,sandstorm
augmented_dataset\sandstorm\3422_aug.jpg,sandstorm
augmented_dataset\sandstorm\3423_aug.jpg,sandstorm
augmented_dataset\sandstorm\3424_aug.jpg,sandstorm
augmented_dataset\sandstorm\3425_aug.jpg,sandstorm
augmented_dataset\sandstorm\3426_aug.jpg,sandstorm
augmented_dataset\sandstorm\3427_aug.jpg,sandstorm
augmented_dataset\sandstorm\3428_aug.jpg,sandstorm
augmented_dataset\sandstorm\3429_aug.jpg,sandstorm
augmented_dataset\sandstorm\3430_aug.jpg,sandstorm
augmented_dataset\sandstorm\3431_aug.jpg,sandstorm
augmented_dataset\sandstorm\3432_aug.jpg,sandstorm
augmented_dataset\sandstorm\3433_aug.jpg,sandstorm
augmented_dataset\sandstorm\3434_aug.jpg,sandstorm
augmented_dataset\sandstorm\3435_aug.jpg,sandstorm
augmented_dataset\sandstorm\3436_aug.jpg,sandstorm
augmented_dataset\sandstorm\3437_aug.jpg,sandstorm
augmented_dataset\sandstorm\3438_aug.jpg,sandstorm
augmented_dataset\sandstorm\3439_aug.jpg,sandstorm
augmented_dataset\sandstorm\3440_aug.jpg,sandstorm
augmented_dataset\sandstorm\3441_aug.jpg,sandstorm
augmented_dataset\sandstorm\3442_aug.jpg,sandstorm
augmented_dataset\sandstorm\3443_aug.jpg,sandstorm
augmented_dataset\sandstorm\3444_aug.jpg,sandstorm
augmented_dataset\sandstorm\3445_aug.jpg,sandstorm
augmented_dataset\sandstorm\3446_aug.jpg,sandstorm
augmented_dataset\sandstorm\3447_aug.jpg,sandstorm
augmented_dataset\sandstorm\3448_aug.jpg,sandstorm
augmented_dataset\sandstorm\3449_aug.jpg,sandstorm
augmented_dataset\sandstorm\3450_aug.jpg,sandstorm
augmented_dataset\sandstorm\3451_aug.jpg,sandstorm
augmented_dataset\sandstorm\3452_aug.jpg,sandstorm
augmented_dataset\sandstorm\3453_aug.jpg,sandstorm
augmented_dataset\sandstorm\3454_aug.jpg,sandstorm
augmented_dataset\sandstorm\3455_aug.jpg,sandstorm
augmented_dataset\sandstorm\3456_aug.jpg,sandstorm
augmented_dataset\sandstorm\3457_aug.jpg,sandstorm
augmented_dataset\sandstorm\3458_aug.jpg,sandstorm
augmented_dataset\sandstorm\3459_aug.jpg,sandstorm
augmented_dataset\sandstorm\3460_aug.jpg,sandstorm
augmented_dataset\sandstorm\3461_aug.jpg,sandstorm
augmented_dataset\sandstorm\3462_aug.jpg,sandstorm
augmented_dataset\sandstorm\3463_aug.jpg,sandstorm
augmented_dataset\sandstorm\3464_aug.jpg,sandstorm
augmented_dataset\sandstorm\3465_aug.jpg,sandstorm
augmented_dataset\sandstorm\3466_aug.jpg,sandstorm
augmented_dataset\sandstorm\3467_aug.jpg,sandstorm
augmented_dataset\sandstorm\3468_aug.jpg,sandstorm
augmented_dataset\sandstorm\3469_aug.jpg,sandstorm
augmented_dataset\sandstorm\3470_aug.jpg,sandstorm
augmented_dataset\sandstorm\3471_aug.jpg,sandstorm
augmented_dataset\sandstorm\3472_aug.jpg,sandstorm
augmented_dataset\sandstorm\3473_aug.jpg,sandstorm
augmented_dataset\sandstorm\3474_aug.jpg,sandstorm
augmented_dataset\sandstorm\3475_aug.jpg,sandstorm
augmented_dataset\sandstorm\3476_aug.jpg,sandstorm
augmented_dataset\sandstorm\3477_aug.jpg,sandstorm
augmented_dataset\sandstorm\3478_aug.jpg,sandstorm
augmented_dataset\sandstorm\3479_aug.jpg,sandstorm
augmented_dataset\sandstorm\3480_aug.jpg,sandstorm
augmented_dataset\sandstorm\3481_aug.jpg,sandstorm
augmented_dataset\sandstorm\3482_aug.jpg,sandstorm
augmented_dataset\sandstorm\3483_aug.jpg,sandstorm
augmented_dataset\sandstorm\3484_aug.jpg,sandstorm
augmented_dataset\sandstorm\3485_aug.jpg,sandstorm
augmented_dataset\sandstorm\3486_aug.jpg,sandstorm
augmented_dataset\sandstorm\3487_aug.jpg,sandstorm
augmented_dataset\sandstorm\3488_aug.jpg,sandstorm
augmented_dataset\sandstorm\3489_aug.jpg,sandstorm
augmented_dataset\sandstorm\3490_aug.jpg,sandstorm
augmented_dataset\sandstorm\3491_aug.jpg,sandstorm
augmented_dataset\sandstorm\3492_aug.jpg,sandstorm
augmented_dataset\sandstorm\3493_aug.jpg,sandstorm
augmented_dataset\sandstorm\3494_aug.jpg,sandstorm
augmented_dataset\sandstorm\3495_aug.jpg,sandstorm
augmented_dataset\sandstorm\3496_aug.jpg,sandstorm
augmented_dataset\sandstorm\3497_aug.jpg,sandstorm
augmented_dataset\sandstorm\3498_aug.jpg,sandstorm
augmented_dataset\sandstorm\3499_aug.jpg,sandstorm
augmented_dataset\sandstorm\3500_aug.jpg,sandstorm
augmented_dataset\sandstorm\3501_aug.jpg,sandstorm
augmented_dataset\sandstorm\3502_aug.jpg,sandstorm
augmented_dataset\sandstorm\3503_aug.jpg,sandstorm
augmented_dataset\sandstorm\3504_aug.jpg,sandstorm
augmented_dataset\sandstorm\3505_aug.jpg,sandstorm
augmented_dataset\sandstorm\3506_aug.jpg,sandstorm
augmented_dataset\sandstorm\3507_aug.jpg,sandstorm
augmented_dataset\sandstorm\3508_aug.jpg,sandstorm
augmented_dataset\sandstorm\3509_aug.jpg,sandstorm
augmented_dataset\sandstorm\3510_aug.jpg,sandstorm
augmented_dataset\sandstorm\3511_aug.jpg,sandstorm
augmented_dataset\sandstorm\3512_aug.jpg,sandstorm
augmented_dataset\sandstorm\3513_aug.jpg,sandstorm
augmented_dataset\sandstorm\3514_aug.jpg,sandstorm
augmented_dataset\sandstorm\3515_aug.jpg,sandstorm
augmented_dataset\sandstorm\3516_aug.jpg,sandstorm
augmented_dataset\sandstorm\3517_aug.jpg,sandstorm
augmented_dataset\sandstorm\3518_aug.jpg,sandstorm
augmented_dataset\sandstorm\3519_aug.jpg,sandstorm
augmented_dataset\sandstorm\3520_aug.jpg,sandstorm
augmented_dataset\sandstorm\3521_aug.jpg,sandstorm
augmented_dataset\sandstorm\3522_aug.jpg,sandstorm
augmented_dataset\sandstorm\3523_aug.jpg,sandstorm
augmented_dataset\sandstorm\3524_aug.jpg,sandstorm
augmented_dataset\sandstorm\3525_aug.jpg,sandstorm
augmented_dataset\sandstorm\3526_aug.jpg,sandstorm
augmented_dataset\sandstorm\3527_aug.jpg,sandstorm
augmented_dataset\sandstorm\3528_aug.jpg,sandstorm
augmented_dataset\sandstorm\3529_aug.jpg,sandstorm
